pathogen_name	taxonid	ARG_name	aro_id	frequency	antibiotic_name	drugclass	associated_MGE_type	associated_MGE_element
Staphylococcus aureus	1280	Vga(E) Staphylococcus cohnii	3004715	0.000109	Clindamycin,Lincomycin,Retapamulin,Tiamulin,Valnemulin,Virginiamycin M1	Lincosamide antibiotic,Pleuromutilin antibiotic,Streptogramin antibiotic		
Staphylococcus aureus	1280	QacEdelta1	3005010	0.000054		Disinfecting agents and antiseptics		
Staphylococcus aureus	1280	BLMT	3005036	0.000027		glycoPeptide antibiotic		
Staphylococcus aureus	1280	MecC-type methicillin resistance repressor MecI	3005046	0.003629	Methicillin	Penam		
Staphylococcus aureus	1280	MsrF	3005087	0.000054	Erythromycin	Macrolide antibiotic		
Staphylococcus aureus	1280	Mef(D)	3005089	0.000054		Macrolide antibiotic		
Staphylococcus aureus	1280	MecC-type BlaZ	3005097	0.003629	Penicillin	Penam		
Staphylococcus aureus	1280	QacL	3005098	0.000014		Disinfecting agents and antiseptics		
Staphylococcus aureus	1280	OXA-919	3006105	0.000082		CarbaPenem,Cephalosporin,Penam		
Staphylococcus aureus	1280	ADC-103	3006283	0.000014		Cephalosporin		
Staphylococcus aureus	1280	EC-5	3006880	0.000014		Cephalosporin		
Staphylococcus aureus	1280	NorC	3007010	0.998709		Disinfecting agents and antiseptics,Fluoroquinolone antibiotic	plasmid,ICE	pSK41(rep13),DOp1(repUS43),SAP047A(rep5a),pWBG759(rep16),pLW043(rep15),pBORa53(rep19),Tn6012,SAP059A(rep20),SAP102A(rep20),pLGA251(rep21),pN315(rep19),pN315(rep5a),pSJH101(rep16),SAP047A(repUS70),SAP071A(rep21),pBORa53(rep16),pSK108(rep21),pSJH901(rep19),pTW20(rep20),SAP019A(rep19),pUB110(rep22),pS0385p1(rep7a),MSSA476(rep7c),pAMalpha1(rep22)
Staphylococcus aureus	1280	SepA	3007012	0.997037		Disinfecting agents and antiseptics	plasmid,ICE,IS	pWBG759(rep16),pBORa53(rep19),Tn6012,SAP102A(rep20),pLGA251(rep21),pSaa6159(rep16),ISL3,pN315(rep5a),pSJH101(rep16),ICESauCOL-1,pBORa53(rep16),pSJH901(rep19),pUSA01(rep21),SAP105A(rep19b),pTW20(rep20),SAP019A(rep19),pS0385p1(rep7a),MSSA476(rep7c),pAMalpha1(rep22)
Staphylococcus aureus	1280	SdrM	3007013	0.702734	Norfloxacin	Fluoroquinolone antibiotic	plasmid,ICE,IS	pSaa6159(rep16),pTW20(rep20),ISL3,pBORa53(rep16),pN315(rep5a),pUB110(rep22),pBORa53(rep19),Tn6012,MSSA476(rep7c),pSJH901(rep19),pAMalpha1(rep22),pSJH101(rep16),ICESauCOL-1,pUSA01(rep21),pLGA251(rep21)
Staphylococcus aureus	1280	QacJ	3007014	0.00231	Benzalkonium chloride	Disinfecting agents and antiseptics	plasmid	pNVH01(rep21),pSALNBL2.8,pSALNB2.8,pSALNBL75,pUR5425(rep21),pMC524/MBM(rep13)
Staphylococcus aureus	1280	QacG	3007015	0.004335	Benzalkonium chloride	Disinfecting agents and antiseptics	plasmid	pLNU7(rep21),pPTDrAP2d,pSR03,pUTI-035-3,pKH13(rep13),pGO1(rep21),pWBG754(rep21),pUR5425(rep21),pSK41(rep21),pLNU3(rep21)
Staphylococcus aureus	1280	FexB	3007019	0.000299	Florfenicol	Phenicol antibiotic	plasmid	pTW20(rep20),EDINA(rep20),pWBG759(rep16),pBORa53(rep19),pSJH101(rep16),pWBG745(rep24a)
Staphylococcus aureus	1280	MefH	3007047	0.000027		Macrolide antibiotic		
Staphylococcus aureus	1280	FosY	3007069	0.003819	Fosfomycin	Phosphonic acid antibiotic	plasmid	pSK41(rep13),SAP105B(rep20),SAP015B(repUS22),pN315(rep5a),pSJH901(rep19),pSJH101(rep16),pN315(rep19)
